,content,hashtag,date,like,place
27,😋 냠냠퇴근하고 친정가서 엄마 뭐 전해드리고집에와서 후다닥~ 국물 닭갈비 ☺닭고기 보다 버섯이 더 맛있음!!다 먹고 밥까지 볶아 먹는건 필수!!,[],2021-09-16,0,
28,닭갈비 먹방#광주맛집 #광주닭갈비 #다연닭갈비 #광주투어 #광주 #먹방 #목요일 #퇴근후 #좋아요,"['#광주맛집', '#광주닭갈비', '#다연닭갈비', '#광주투어', '#광주', '#먹방', '#목요일', '#퇴근후', '#좋아요']",2021-09-16,0,
29,#다연닭갈비#친절한사장님 역시 생활의달인에 맞게 손님한분한분 다 케어하심~바뿐와중에 옷에 냄새베인다며 자켓을 직접벗어주며 스타일러에 넣어주고 센스쟁이👍담에 또갈께용^^스타일러3개나 있다구ㅋ식당에 깜놀😯#너무맛있어서 4인분포장해서  언니네배달해줌~🚘#일상#좋아요#저녁#맛집#먹스타#먹방#생활의달인#먹방#어제#하루#명품#운동#카페#핫플#인증샷#소통#힐링#여행#옷#패션#쇼핑#개띠#광주#운남지구#,"['#다연닭갈비', '#친절한사장님', '#너무맛있어서', '#일상', '#좋아요', '#저녁', '#맛집', '#먹스타', '#먹방', '#생활의달인', '#먹방', '#어제', '#하루', '#명품', '#운동', '#카페', '#핫플', '#인증샷', '#소통', '#힐링', '#여행', '#옷', '#패션', '#쇼핑', '#개띠', '#광주', '#운남지구']",2021-09-15,0,
30,#생활의달인 에 출연한 #다연닭갈비 그만큼 맛있다는거겠져?😋😋👍친절하신 사장님 때문에 자꾸 찾게돼 ~ 불쑈 보여주는 포포몬쓰❤️.@우리오늘 닭갈비 먹으러갈래?,"['#생활의달인', '#다연닭갈비']",2021-09-15,0,
31,닭갈비 먹으러 여기까지ㅋㅋ유명해서 왔는데 생활의 달인도 찍었네곳곳에 센스 넘치는 아이템들이 가득해서 구경하는 재미두 있어용네이버로 예약하고 오면 1인분 추가에 고다치즈도 서비스 해주십니다맵기 조절도 가능하고 불쑈도 보여주세요😍닭갈비 땡길때마다 와야겠어요,[],2021-09-12,0,다연닭갈비
32,"#검사끝#금식끝#금주끝오늘은 내가 #인싸#진상인가?첫 식사인데 기분내러링거 맞고있다고 미리 벽자리나 걸수있는 자리요청하고 방문함!#대박사장님이 우산을 들고 버선발로 마중나오심#킹스맨 보는줄멋지게 우산을 천장에 걸어주시더니 링거걸어주심#ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ코로나대비 센스 물품들 테이블마다 있어 넘 #감동 생활의 달인도 나왔다해서 가보고싶었던 집인데 닭갈비 맛도 완전 맛있었는데 사장님의 친절과 고객응대 서비스가 더 #생활의달인#인정입도,맘도,몸도 즐겁게 #과식했다금주 풀린기렴으러 #카아아아쓰#ㅋㅋㅋㅋㅋ와 거품만 먹어도 취하는 기분이네ㅋㅋㅋㅋㅋㅋㅋ#알쓰다됨오늘은 맥주 거품으로 만족❤거품맛 보게해준 @yu.pppppp15일기다리는 @dksgushk""Manners Maketh Men""#다연닭갈비#멋짐","['#검사끝', '#금식끝', '#금주끝오늘은', '#인싸', '#진상인가?첫', '#대박사장님이', '#킹스맨', '#ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ코로나대비', '#감동', '#생활의달인', '#인정입도', '#과식했다금주', '#카아아아쓰', '#ㅋㅋㅋㅋㅋ와', '#알쓰다됨오늘은', '#다연닭갈비', '#멋짐']",2021-09-11,0,
33,#다연닭갈비오랫만에 둥이아부지랑 마실~간만에 묵어도 맛나네~,['#다연닭갈비오랫만에'],2021-09-10,0,"Gwangju, South Korea"
34,#저녁메뉴#닭갈비#금요일#광주맛집#광주닭갈비#다연닭갈비#광주투어오랜만에 먹어본 닭갈비홍어두고 맛있네 ㅎㅎ,"['#저녁메뉴', '#닭갈비', '#금요일', '#광주맛집', '#광주닭갈비', '#다연닭갈비', '#광주투어오랜만에']",2021-08-27,0,
35,닭갈비 먹으러 왓어용ㅎㅎㅎ예약하니 고기1인분을 더주네요!! 갬덩❤#광주맛집 #광주닭갈비 #다연닭갈비 #광주투어,"['#광주맛집', '#광주닭갈비', '#다연닭갈비', '#광주투어']",2021-08-27,0,다연닭갈비
36,"광주 운남동 맛집 ""다연닭갈비""#내돈내먹 네이버로 1시에 예약하고 일찍 도착해서 사장님께 연락드렸더니 바로 들어오시라고 하셔서 12시 40분에 입장 ‼️사장님께서 엄청 친절하게 맞이해주시고 따로 말씀 안 드렸고 검정색 옷임에도 불구하고 앞치마를 챙겨주시고 자리를 안내해주셨다 뼈없는 닭갈비 2인분에 치즈추가 !양이 진짜 엄청 많고 와서 닭갈비 상태 계속 해주시고 마지막에 치즈 넣고 불쇼까지 해주셨다 🥰🥰닭갈비도 엄청 맛있는데 화장실에 칫솔, 가글, 머리끈, 고데기등도 구비되어있어서 닭갈비 단골 예약 (∗´ ᨔ `∗) 뼈없는 닭갈비 : 12000원고다치즈(무항생제) : 4000원#광주광역시#광주운남동#광주#광주맛집#광주닭갈비#다연닭갈비#광주투어#광주닭갈비맛집#맛집투어#먹방#먹부림#먹방투어#닭갈비추천#운남동맛집#운남동닭갈비#먹스타그램#먹방스타그램#맞팔#먹팔#좋아요#먹팔맞팔#소통#댓글환영#맛집추천","['#내돈내먹', '#광주광역시', '#광주운남동', '#광주', '#광주맛집', '#광주닭갈비', '#다연닭갈비', '#광주투어', '#광주닭갈비맛집', '#맛집투어', '#먹방', '#먹부림', '#먹방투어', '#닭갈비추천', '#운남동맛집', '#운남동닭갈비', '#먹스타그램', '#먹방스타그램', '#맞팔', '#먹팔', '#좋아요', '#먹팔맞팔', '#소통', '#댓글환영', '#맛집추천']",2021-08-25,0,다연닭갈비
37,닭갈비 맛집 다연닭갈비❤#광주맛집 #광주닭갈비 #다연닭갈비 #광산구맛집 #광산구올때 #필수코스👍,"['#광주맛집', '#광주닭갈비', '#다연닭갈비', '#광산구맛집', '#광산구올때', '#필수코스👍']",2021-08-22,0,
38,.다연닭갈비!!🥘오랜만에 정말 맛있게 먹은 닭갈비!!생활의달인 맛집은 다르다 ㅋㅋㅋ내 팔이 떨어져나갈뻠 했지만 맛있는 닭갈비를 위해서!! 쉐킷쉐킷그런데 알바생님 불을 너무 크게 내시는거 아닌가요 ㅋㅋㅋㅋ🔥🔥🔥막국수와 볶음밥도 필수!!#광주맛집 #생활의달인 #생활의달인맛집 #광주광산구맛집 #광산구맛집 #운남동맛집 #다연닭갈비 #닭갈비맛집 #광주닭갈비 #음식사진 #블라뚬보 #주미소통 #히언 #히언사진 #히언포토,"['#광주맛집', '#생활의달인', '#생활의달인맛집', '#광주광산구맛집', '#광산구맛집', '#운남동맛집', '#다연닭갈비', '#닭갈비맛집', '#광주닭갈비', '#음식사진', '#블라뚬보', '#주미소통', '#히언', '#히언사진', '#히언포토']",2021-08-21,0,광주광역시
39,2021년 8월 17일 (화)수다수다수다수다#엔젤리너스 #다연닭갈비 #놀숲 #아이스크림🍦,"['#엔젤리너스', '#다연닭갈비', '#놀숲', '#아이스크림🍦']",2021-08-20,0,
40,.퐈이야🔥_#광주맛집 #광주닭갈비 #다연닭갈비#닭갈비 #맛집 #점심 #jmt #🐔,"['#광주맛집', '#광주닭갈비', '#다연닭갈비', '#닭갈비', '#맛집', '#점심', '#jmt', '#🐔']",2021-08-20,0,
41,#다연닭갈비 기대하고 먹어봤는데 결론은...리뷰만믿고가지말자..맛집은 아닌걸로..ㅠ,['#다연닭갈비'],2021-08-15,0,"Gwangju, South Korea"
42,#광주맛집 #광주닭갈비 #다연닭갈비 #광주투어  이제 먹자~~ㅎㅎㅎㅎ,"['#광주맛집', '#광주닭갈비', '#다연닭갈비', '#광주투어']",2021-08-15,0,
43,#광주맛집 #광주닭갈비 #다연닭갈비 #광주투어여름 휴가 중 들린 광주에서 맛있는 닭갈비 발견😍다음에 광주오면 꼭 다시 올듯❤,"['#광주맛집', '#광주닭갈비', '#다연닭갈비', '#광주투어여름']",2021-08-13,0,다연닭갈비
44,#광주맛집 #광주닭갈비 #다연닭갈비 #광주투어,"['#광주맛집', '#광주닭갈비', '#다연닭갈비', '#광주투어']",2021-08-13,0,
45,#뷰띠끄 #다연닭갈비 #굉주맛집 #광주닭갈비맛집추천 #생활의달인 #생활의달인맛집 #개학#아들맘 #가족 #가족외식 #아들과데이트 #비오는일요일 #공부해 #잘먹는다 #ㅋㅋㅋ #축복이#내보물1호 #여름방학끝 #공부스따뚜 #욜심욜심 #힐링  😘똥강아징 낼 개학 ㅠ ㅋㅋ 😱욜심히 또 ㄱ ㅗ ㅇㅎㅎ  🤗하자🙏하자👏👏👏 😁잘먹넹😍😍😍😍😍 ☔️비오는 주말 가족과함께~~ 😃삼촌말좀 들~~~ㅇ ㅓ ㄹ ㅏ~이 ㅇ 😜몰래~ㅋㅋㅋ,"['#뷰띠끄', '#다연닭갈비', '#굉주맛집', '#광주닭갈비맛집추천', '#생활의달인', '#생활의달인맛집', '#개학', '#아들맘', '#가족', '#가족외식', '#아들과데이트', '#비오는일요일', '#공부해', '#잘먹는다', '#ㅋㅋㅋ', '#축복이', '#내보물1호', '#여름방학끝', '#공부스따뚜', '#욜심욜심', '#힐링']",2021-08-08,0,
46,#다연닭갈비닭갈비 부드러움.앞반찬도 좋음.벨소리는 닭소리,['#다연닭갈비닭갈비'],2021-08-06,0,다연닭갈비
47,⠀2021.07.31⠀광주 다연 닭갈비⠀본가 다녀와서 맛나게 흡입⠀#본가#맛집#전라도#맛집탐방#닭갈비#다연닭갈비#sbs달인,"['#본가', '#맛집', '#전라도', '#맛집탐방', '#닭갈비', '#다연닭갈비', '#sbs달인']",2021-08-05,0,
48,닭갈비는 언제먹어도 마이쪄👏🏻 존맛탱구리🥰#다연닭갈비 #닭갈비맛집,"['#다연닭갈비', '#닭갈비맛집']",2021-08-03,0,다연닭갈비
49,인생닭갈비 #다연닭갈비 '광주 최고의 닭갈비 맛집' '생활의달인'출연궁금해서 가봤다!닭도 부드럽고 매콤달달함 양념도 맛있었다. 특히  넙적당면 추가했더니 정말 잘 어울림👍야채도 신선하고 된장미역국같은걸 주시는게 그게 진짜 진하고 맛있다😁 된장국맛집 이 날 볶음밥 못먹은게 아쉬움 😭#광주맛집 #운남동맛집 #광주닭갈비 #먹스타그램 #먹팔,"['#다연닭갈비', '#광주맛집', '#운남동맛집', '#광주닭갈비', '#먹스타그램', '#먹팔']",2021-08-02,0,다연닭갈비
50,#광주20년 맛집#늘 정신 놓고 먹다가 사진 못찍음#오늘도 역시...#그러나 아직 우리에겐 볶음밥이 남았습니다#맛나게 먹고 밤샘각..😶#다연닭갈비# 이맛그대로 흥하소서.#절 대 음료수 서비스 받을라고 맛있다고 하는거 아님#진짜 마싯씀^^,"['#광주20년', '#늘', '#오늘도', '#그러나', '#맛나게', '#다연닭갈비', '#절', '#진짜']",2021-07-30,0,
51,다연 닭갈비 머그러 왔다 ><#광주맛집 #광주닭갈비 #다연닭갈비 #광주투어 #닭갈비 #닭갈비맛집,"['#광주맛집', '#광주닭갈비', '#다연닭갈비', '#광주투어', '#닭갈비', '#닭갈비맛집']",2021-07-29,0,
52,짱친언니랑💚#광주맛집#광주닭갈비#다연닭갈비#광주투어#싸가지닭갈비,"['#광주맛집', '#광주닭갈비', '#다연닭갈비', '#광주투어', '#싸가지닭갈비']",2021-07-29,0,운남동
53,🥤🥘🙂...#엘리일상#아르티오#다연닭갈비#주말#일상#투데이#데일리#데일리그램,"['#엘리일상', '#아르티오', '#다연닭갈비', '#주말', '#일상', '#투데이', '#데일리', '#데일리그램']",2021-07-26,0,
