,content,hashtag,date,like,place
78,#장충동평양면옥 #평양면옥 #평양냉면 #평양냉면맛집 #평냉 #평냉맛집 #평양냉면맛집 #평냉성애자 #평냉투어#먹스타그램 #맛스타그램 #delicious #yummy,"['#장충동평양면옥', '#평양면옥', '#평양냉면', '#평양냉면맛집', '#평냉', '#평냉맛집', '#평양냉면맛집', '#평냉성애자', '#평냉투어', '#먹스타그램', '#맛스타그램', '#delicious', '#yummy']",2021-10-11,0,장충동 평양면옥
79,의정부 평양면옥의정부파 평양냉면 본진 입성 ㅋㅋ비주얼은 같은 계열인 필동면옥과 비슷하지만 국물 맛은 덜 슴슴한 것 같다 그래서 생각보다 평양냉면 입문자에게도 좋을 것 같음#의정부 #의정부맛집 #평양면옥 #의정부평양면옥 #평양냉면 #평냉 #평냉맛집 #평양냉면맛집 #수요미식회 #수요미식회맛집 #수요미식회냉면 #냉면스타그램🍜 #맛집스타그램 #koreanfoods #koreanstyle,"['#의정부', '#의정부맛집', '#평양면옥', '#의정부평양면옥', '#평양냉면', '#평냉', '#평냉맛집', '#평양냉면맛집', '#수요미식회', '#수요미식회맛집', '#수요미식회냉면', '#냉면스타그램🍜', '#맛집스타그램', '#koreanfoods', '#koreanstyle']",2021-10-11,0,의정부 평양면옥
80,베리 #개모차시승 🤎그동안 불편했던 대형쇼핑몰에 한번 가보기로🤗주말의 끝 가족 모두 출똥~ 개모차 첨 타봤는데 나름 편하고 좋던걸~#평양면옥 식당에 못들어 간대서...나만 밖에 있었지모야🥲하지만 개모차에서 편하게 기다려줬개~ #칭찬세례💕 #철문사이에두고 #생이별#조르지않고사람구경하기 #강아지유모차 #적응완료#로얄테일즈#펫스타그램 #댕댕이그램 #개스타그램 #독스타그램 #실버푸들 #푸들 #푸들스타그램🐩 #poodle #silverpoodle #푸들은사랑입니다 #dogstagram #instadog #instadaily #댕팔 #댕팔멍팔 #멍팔맞팔 #일산댕댕이,"['#개모차시승', '#평양면옥', '#칭찬세례💕', '#철문사이에두고', '#생이별', '#조르지않고사람구경하기', '#강아지유모차', '#적응완료', '#로얄테일즈', '#펫스타그램', '#댕댕이그램', '#개스타그램', '#독스타그램', '#실버푸들', '#푸들', '#푸들스타그램🐩', '#poodle', '#silverpoodle', '#푸들은사랑입니다', '#dogstagram', '#instadog', '#instadaily', '#댕팔', '#댕팔멍팔', '#멍팔맞팔', '#일산댕댕이']",2021-10-11,0,스타필드 고양
81,#평양냉면 #평양면옥 #돈까스 #돈까스의집,"['#평양냉면', '#평양면옥', '#돈까스', '#돈까스의집']",2021-10-10,0,장충동 평양면옥
82,"하남 스타필드 갔다가 마주친 평양면옥!예전에 의정부에서 먹고 맛있다 했었는데 오늘 밥먹으려고 걷는데 의정부 평양면옥이 있길래 바로 들어갔다.그때도 주문이 잘못 들어가 만두를 못 먹었는데 이번에도 만두가 없어서 만두를 먹지 못했다 ㅜ 물냉면과 사리 하나 추가, 뚝불을 주문해서 먹었는데 우리 입맛엔 사리가 더 맛있었다 뿌려진 저 고추가루 같은걸로 인해 국물이 좀 짜졌다 ㅜ 그래도 면도 적당한 탄력이 있고 국물도 삼삼하면서 깊은 맛이나서 오래간만에 만족스러운 평양냉면 이었다♡♡ ..#평양냉면 #평양면옥 #의정부평양면옥 #물냉면 #하남스타필드 #스타필드","['#평양냉면', '#평양면옥', '#의정부평양면옥', '#물냉면', '#하남스타필드', '#스타필드']",2021-10-10,0,스타필드 하남
83,첫 평양냉면 🤔설탕 식초 겨자 다 때려넣음묘하다 ㅋㅋㅋ녹두지짐이랑 수육 짱맛있음 😋👍#평양냉면 #평양면옥 #송추 #의정부 #꿩냉면,"['#평양냉면', '#평양면옥', '#송추', '#의정부', '#꿩냉면']",2021-10-10,0,
84,"-[평양면옥]평양냉면 Naengmyun🍜🍜•𝐵𝑒𝑒𝑓 𝐵𝑟𝑜𝑡ℎ•𝐵𝑢𝑐𝑘𝑤ℎ𝑒𝑎𝑡 𝑁𝑜𝑜𝑑𝑙𝑒•.#gstrnmq_seoul #gstrnmq_korean #gstrnmq_noodles.Seoul, South Korea🇰🇷","['#gstrnmq_seoul', '#gstrnmq_korean', '#gstrnmq_noodles.Seoul']",2021-10-10,0,장충동 평양면옥
85,꽉채운 주말😙반전없이 최고인 홍연과먹어 본 평냉 중 가장 우리 취향이었던 평양면옥그리고 찐이다 소리가 나오는 까폼👏프리빌리지바는...😔스테이폴리오에서 만든 메이크폴리오는 5분컷ㅋㅋ,[],2021-10-10,0,
86,우린 평양냉면 뽀개기가 아니고.. 평양냉면 유목민이었나보다.. 평양냉면 먹을때도  이쁜 은우 #오류동평양냉면 #평양면옥 #평양냉면 #녹두전 #메밀면 #,"['#오류동평양냉면', '#평양면옥', '#평양냉면', '#녹두전', '#메밀면']",2021-10-10,0,
87,평냉 도저언!!😎평냉맛집이 숙소 옆에 있어 처음 도전한 평냉 ...나는 불호였당...🥲3번 먹으면 다르다던데 더 먹어봐야되나?!차갑고 밍밍한 콩나물국 같은 육수의 맛이게머징??#평양냉면 #이제 #두번 #남았다 #평양면옥 #의정부평양면옥 #평양냉면성지 #맛스타그램,"['#평양냉면', '#이제', '#두번', '#남았다', '#평양면옥', '#의정부평양면옥', '#평양냉면성지', '#맛스타그램']",2021-10-10,0,의정부 평양면옥
88,#백서냉면 #통영맛집 #냉면 #평양냉면 #평양면옥 #함흥냉면 그디어 먹어봤다…통영 또오면 꼭 다시올께~,"['#백서냉면', '#통영맛집', '#냉면', '#평양냉면', '#평양면옥', '#함흥냉면']",2021-10-10,0,
89,#평양냉면 #평양면옥 #장충동 #만두 약간 오이맛 나지만 맛있는 육수식감이 독특했던 면고기맛 꽉 찬 만두오늘도 맛있는 식사🥰❤,"['#평양냉면', '#평양면옥', '#장충동', '#만두']",2021-10-10,0,
90,#참고 #어제 #저녁 #식사#하남 #스타필드 왔는데 #평양면옥 #못참지 역시 #추워도 #더워도 #배불러도 #배고파도 #평양냉면#평냉 #먹방 #먹스타그램 #맛스타그램 #하남스타필드 #평냉 #배부름 #오늘은 #무엇을먹을것인가 #뭐먹지,"['#참고', '#어제', '#저녁', '#식사', '#하남', '#스타필드', '#평양면옥', '#못참지', '#추워도', '#더워도', '#배불러도', '#배고파도', '#평양냉면', '#평냉', '#먹방', '#먹스타그램', '#맛스타그램', '#하남스타필드', '#평냉', '#배부름', '#오늘은', '#무엇을먹을것인가', '#뭐먹지']",2021-10-10,0,
91,#최북단 #평양면옥 #명파리 #아트호텔 #명파해수욕장,"['#최북단', '#평양면옥', '#명파리', '#아트호텔', '#명파해수욕장']",2021-10-09,0,Do It 192
92,우리 이젠 평냉 세그릇 시켜야되는 스테이지 🥢#평양면옥 #평냉 #평냉러버 #평양냉면 #하남맛집 #평냉맛집 #스타필드하남 #스타필드하남맛집 #콜드누들 #콜드누들러버,"['#평양면옥', '#평냉', '#평냉러버', '#평양냉면', '#하남맛집', '#평냉맛집', '#스타필드하남', '#스타필드하남맛집', '#콜드누들', '#콜드누들러버']",2021-10-09,0,스타필드 하남
93,평양면옥 평냉 8.4/10#먹스타그램 #맛스타그램 #먹방 #맛집 #중구밋집 #장충동맛집 #평냉맛집 #미슐랭맛집 #평양냉면 #냉면매니아 #평양면옥,"['#먹스타그램', '#맛스타그램', '#먹방', '#맛집', '#중구밋집', '#장충동맛집', '#평냉맛집', '#미슐랭맛집', '#평양냉면', '#냉면매니아', '#평양면옥']",2021-10-09,0,장충동 평양면옥
94,연차와 먹는 이야기 #파주 #앤드테라스 #앤드테라스파주 #반구정나루터 #반구정나루터집 #의정부 #의정부평양면옥 #평양면옥,"['#파주', '#앤드테라스', '#앤드테라스파주', '#반구정나루터', '#반구정나루터집', '#의정부', '#의정부평양면옥', '#평양면옥']",2021-10-09,0,Paju
95,올해 여름냉면은 오늘 정리하는 걸로~ .#냉면 #평양냉면 #평양면옥,"['#냉면', '#평양냉면', '#평양면옥']",2021-10-09,0,
96,"[민슐랭가이드 EP.02] #평양면옥 #첫줄🍽 추천메뉴: 평양냉면,만두별점은 (5.0) ⭐⭐⭐⭐⭐-후기평양냉면에 입문하게 된 계기! 장충동 족발도 유명하지만 평양면옥도 유명하죠ㅎㅎ 가서 줄서서 기다렸던 기억이 납니다 평양냉면이 원래 삼삼하고 간이 세지 않은데 이 집은 일반 냉면 육수 향이 조금 있어서 색다릅니다!처음에 면 삶은 물을 주는데 육수 한입 먹고 물을 먹으니 왜 주는지 알겠더라구요😄면도 메밀면이라 식감 좋습니다! 평양냉면이 궁금하시다면 가서 드셔보시길😀#먹스타그램 #민슐랭가이드 #맛집 #맛집추천 #맛스타그램 #서울맛집 #평양냉면 #만두 #좋아요 #선팔맞팔 #먹스타 #민슐랭 #장충동 #장충동맛집","['#평양면옥', '#첫줄🍽', '#먹스타그램', '#민슐랭가이드', '#맛집', '#맛집추천', '#맛스타그램', '#서울맛집', '#평양냉면', '#만두', '#좋아요', '#선팔맞팔', '#먹스타', '#민슐랭', '#장충동', '#장충동맛집']",2021-10-09,0,
97,송추 평양면옥 꿩냉면,[],2021-10-09,0,송추 평양면옥
98,10월이 좋은 건 평양면옥이 만두를 개시하기 때문 #평양냉면 #평양면옥 #만두 #제육 #냉면,"['#평양냉면', '#평양면옥', '#만두', '#제육', '#냉면']",2021-10-09,0,
99,브런치로 평양랭면 ㅎㅎ 아점인데수육에 만두까지😝인테리어까지 평양#송추#평양면옥#평양냉면,"['#송추', '#평양면옥', '#평양냉면']",2021-10-09,0,
